id,name,type,state,total_shootings
2497,LeFlore County Sheriff's Department,sheriff,OK,1
3101,Leicester Police Department,local_police,MA,1
1562,Leland Police Department,local_police,NC,1
1681,Lemoore Police Department,local_police,CA,1
3109,Lenexa Police Department,local_police,KS,2
15526,Lenoir County Sheriff's Office,sheriff,NC,1
1410,Lenoir Police Department,local_police,NC,2
1170,Lenoir Police Department,local_police,TN,1
2716,Leon County Sheriff's Office,sheriff,FL,3
1062,Leon County Sheriff's Office,sheriff,TX,1
147,Levelland Police Department,local_police,TX,1
15567,Levy County Sheriff's Office,sheriff,FL,1
2057,Lewis and Clark County Sheriff's Department,sheriff,MT,1
891,Lewis County Sheriff's Department,sheriff,TN,3
2423,Lewis County Sheriff's Office,sheriff,WA,1
3219,Lewis County Sheriff's Office,sheriff,WV,1
2994,Lewiston Police Department,local_police,WA,1
1726,Lewistown Borough Police Department,local_police,PA,1
2930,Lewistown Police Department,local_police,IL,1
306,Lexington County Sheriff's Department,sheriff,SC,10
1405,Lexington Police Department,local_police,KY,3
3359,Lexington Police Department,local_police,MA,1
3566,Liberty County District Attorney’s Office,local_other,TX,1
15625,Liberty County Sheriff's Office,sheriff,FL,1
3203,Liberty County Sheriff's Office,sheriff,GA,2
15629,Liberty Hill Police Department,local_police,TX,1
3042,Liberty Police Department,local_police,IN,1
2262,Liberty Police Department,local_police,MO,1
15638,Liberty Township Police Department,local_police,OH,1
15648,Licking County Sheriff's Office,sheriff,OH,1
28836,Ligonier Valley Police Department,local_police,PA,1
2675,Limestone County Sheriff's Office,sheriff,AL,1
15677,Lincoln City Police Department,local_police,OR,1
3092,Lincoln County Sheriff's Department,sheriff,MO,1
1380,Lincoln County Sheriff's Department,sheriff,WI,3
1599,Lincoln County Sheriff's Office,sheriff,KY,1
2991,Lincoln County Sheriff's Office,sheriff,ME,1
15687,Lincoln County Sheriff's Office,sheriff,MS,1
2630,Lincoln County Sheriff's Office,sheriff,NC,3
3292,Lincoln County Sheriff's Office,sheriff,NE,1
15691,Lincoln County Sheriff's Office,sheriff,OR,1
1860,Lincoln Parish Sheriff's Office,sheriff,LA,1
1277,Lincoln Police Department,local_police,AL,1
1498,Lincoln Police Department,local_police,CA,1
947,Lincoln Police Department,local_police,NE,4
2975,Linn County Sheriff's Office,sheriff,OR,4
476,Lino Lakes Police Department,local_police,MN,1
15758,Lipscomb County Sheriff's Office,sheriff,TX,1
851,Lisle Police Department,local_police,IL,1
928,Little Egg Harbor Police Department,local_police,NJ,2
3132,Little Elm Police Department,local_police,TX,1
2119,Littlefield Police Department,local_police,TX,1
1496,Little Rock Police Department,local_police,AR,8
1794,Littleton Police Department,local_police,CO,4
1840,Livermore Police Department,local_police,CA,1
1759,Livingston County Sheriff's Department,sheriff,MI,1
2757,Livingston County Sheriff's Department,sheriff,MO,2
2816,Livingston County Sheriff's Office,sheriff,NY,1
1485,Livingston Parish Sheriff's Office,sheriff,LA,4
1006,Livingston Police Department,local_police,MT,1
15830,Livingston Police Department,local_police,TX,1
3295,Livonia Police Department,local_police,LA,1
2187,Livonia Police Department,local_police,MI,1
1220,Llano County Sheriff's Department,sheriff,TX,2
2063,Locust Grove Police Department,local_police,GA,1
3499,Locust Police Department,local_police,NC,1
778,Lodi Police Department,local_police,CA,2
1720,Logan County Sheriff's Department,sheriff,OK,1
3036,Logan County Sheriff's Office,sheriff,KY,2
683,Logan Police Department,local_police,UT,2
2413,Logan Township Police Department,local_police,NJ,1
15895,Lombard Police Department,local_police,IL,1
1534,Lompoc Police Department,local_police,CA,5
15904,London Police Department,local_police,KY,1
2417,Lone Tree Police Department,local_police,CO,1
519,Long Beach Police Department,local_police,CA,26
2366,Longmont Police Department,local_police,CO,2
111,Longview Police Department,local_police,TX,4
1865,Longview Police Department,local_police,WA,5
489,Lonoke County Sheriff's Office,sheriff,AR,4
28849,Lookout Mountain Drug Task Force,other,GA,1
15959,Lorain County Sheriff's Office,sheriff,OH,1
3526,Lorain Police Department,local_police,OH,2
15964,Lordstown Village Police Department,local_police,OH,1
2638,Los Angeles County Probation Department,local_other,CA,1
20,Los Angeles County Sheriff's Department,sheriff,CA,117
38,Los Angeles Police Department,local_police,CA,144
1825,Los Banos Police Department,local_police,CA,3
2946,Los Lunas Police Department,local_police,NM,2
1048,Loudon County Sheriff's Department,sheriff,TN,2
1397,Loudoun County Sheriff's Office,sheriff,VA,2
16020,Louisa County Sheriff's Office,sheriff,VA,1
509,Louisiana State Police,state_police,LA,11
16089,Louisville-Jefferson County Metro Government Louisville Police Department,local_police,KY,1
583,Louisville Metro Police Department,local_police,KY,30
3605,Louisville Police Department,local_police,CO,1
3117,Lovejoy Police Department,local_police,GA,2
755,Loveland Police Department,local_police,CO,4
819,Lovington Police Department,local_police,NM,1
1204,Lowell Police Department,local_police,MA,1
2179,Lower Burrell Police Department,local_police,PA,1
2351,Lowndes County Sheriff's Office,sheriff,AL,1
281,Lowndes County Sheriff's Office,sheriff,GA,4
1699,Lowndes County Sheriff's Office,sheriff,MS,2
16147,Loxley Police Department,local_police,AL,1
2988,Loyal Police Department,local_police,WI,1
2944,Lubbock County Sheriff's Office,sheriff,TX,3
2677,Lubbock Police Department,local_police,TX,9
3571,Ludlow Police Department,local_police,VT,1
988,Ludlow Police Depatment,local_police,KY,1
1677,Lufkin Police Department,local_police,TX,4
2475,Lumberton Police Department,local_police,MS,1
28833,Lumberton Police Department,local_police,NC,1
3596,Lumberton Police Department,local_police,TX,1
2637,Lumpkin County Sheriff's Department,sheriff,GA,1
1941,Lynchburg Police Department,local_police,VA,3
523,Lyndhurst Police Department,local_police,NJ,1
179,Lynn County Sheriff's Office,sheriff,TX,2
2662,Lynn Police Department,local_police,IN,1
648,Lynn Police Department,local_police,MA,5
1573,Lynnwood Police Department,local_police,WA,3
1135,Lyon County Sheriff's Office,sheriff,NV,3
16293,Macomb Police Department,local_police,IL,2
2165,Macon County Sheriff's Department,sheriff,NC,1
3143,Macon County Sheriff's Office,sheriff,TN,1
3080,Macoupin County Sheriff's Office,sheriff,IL,1
2799,Madera County Sheriff's Office,sheriff,CA,2
1780,Madera Police Department,local_police,CA,3
1286,Madison County Sheriff's Department,sheriff,KY,1
2211,Madison County Sheriff's Department,sheriff,MS,3
1041,Madison County Sheriff's Office,sheriff,AL,2
16326,Madison County Sheriff's Office,sheriff,IN,1
16332,Madison County Sheriff's Office,sheriff,OH,1
3408,Madison County Sheriff's Office,sheriff,TN,2
2605,Madison Police Department,local_police,AL,1
16349,Madison Police Department,local_police,MS,1
322,Madison Police Department,local_police,WI,3
1634,Madison Township Police (Franklin Co.),local_police,OH,1
3357,Madisonville Police Department,local_police,TN,1
730,Maggie Valley Police Department,local_police,NC,1
1870,Mahomet Police Department,local_police,IL,1
28845,Mahoning Valley Crisis Response Team,local_other,OH,1
1094,Maiden Police Department,local_police,NC,1
16400,Maine Bureau of Capitol Security,state_other,ME,1
514,Maine State Police,state_police,ME,15
16426,Maize Police Department,local_police,KS,1
3012,Malheur County Sheriff's Office,sheriff,OR,1
16449,Malvern Police Department,local_police,AR,1
3460,Malvern Police Department,local_police,PA,1
929,Manatee County Sheriff's Department,sheriff,FL,6
724,Manchester Police Department,local_police,CT,2
2443,Manchester Police Department,local_police,NH,6
1386,Manchester Township Police Department,local_police,NJ,2
2282,Manchester Township Police Department,local_police,PA,1
1715,Mandan Police Department,local_police,ND,1
16490,Mandeville Police Department,local_police,LA,1
2177,Manheim Township Police Department,local_police,PA,1
681,Manila Police Department,local_police,AR,2
1703,Manistee Police Department,local_police,MI,1
3409,Manitou Springs Police Department,local_police,CO,1
2297,Manitowoc Police Department,local_police,WI,1
1594,Mankato Police Department,local_police,MN,1
2116,Mannford Police Department,local_police,OK,1
16521,Manor Police Department,local_police,TX,1
2432,Mansfield Police Department,local_police,OH,5
1128,Manteca Police Department,local_police,CA,1
3224,Mantua Township Police Department,local_police,NJ,1
3475,Maple Heights Police Department,local_police,OH,1
215,Marana Police Department,local_police,AZ,6
1379,Marathon County Sheriff's Department,sheriff,WI,4
3369,Margate Police Department,local_police,FL,2
16616,Maricopa County Community College District Phoenix College Safety Department,local_other,AZ,1
944,Maricopa County Sheriff's Department,sheriff,AZ,13
127,Maricopa Police Department,local_police,AZ,3
3505,Marietta Police Department,local_police,GA,1
963,Marina Police Department,local_police,CA,1
1830,Marine City Police Department,local_police,MI,1
1314,Marinette County Sheriff's Department,sheriff,WI,4
3430,Marion County Interagency SWAT team,local_other,OR,1
1561,Marion County Sheriff's Department,sheriff,WV,2
1666,Marion County Sheriff's Office,sheriff,AR,2
1084,Marion County Sheriff's Office,sheriff,FL,10
16659,Marion County Sheriff's Office,sheriff,MS,1
16660,Marion County Sheriff's Office,sheriff,OH,1
3380,Marion County Sheriff's Office,sheriff,TN,1
28848,Marion County Sheriff's Office,sheriff,WA,1
16665,Marion Police,local_police,IN,3
443,Marion Police Department,local_police,IL,1
3556,Marion Police Department,local_police,OH,2
3450,Marion Police Department,local_police,SC,1
16678,Marion Police Department,local_police,VA,1
3639,Mariposa County Sheriff's Office,sheriff,CA,2
1471,Markham Police Department,local_police,IL,1
3558,Marksville Police Department,local_police,LA,1
1301,Marquette County Sheriff's Office,sheriff,MI,1
2996,Marshall County Sheriff's Department,sheriff,IN,3
1698,Marshall County Sheriff's Department,sheriff,TN,1
741,Marshall County Sheriff's Office,sheriff,AL,3
3482,Marshall County Sheriff's Office,sheriff,KY,1
16796,Marshall Police Department,local_police,MN,1
16822,Marta Police Department,local_other,GA,2
1928,Martin County Sheriff's Office,sheriff,FL,3
16839,Martinez Police Department,local_police,CA,1
16835,Martin Police Department,local_police,TN,1
3022,Martinsville Police Department,local_police,VA,1
28800,Maryland Heights Police Department,local_police,MO,1
736,Maryland State Police,state_police,MD,14
2300,Marysville Police Department,local_police,WA,1
2929,Maryville Police Department,local_police,TN,1
73,Mason County Sheriff's Office,sheriff,WA,3
42,Massac County Sheriff's Department,sheriff,IL,1
590,Massachusetts State Police,state_police,MA,9
1983,Matagorda County Sheriff's Office,sheriff,TX,2
2189,Mathis Police Department,local_police,TX,1
695,Maui Police Department,local_police,HI,4
1244,Maury City Police Department,local_police,TN,1
2879,Maury County Sheriff's Office,sheriff,TN,1
962,Mayes County Sheriff's Department,sheriff,OK,1
17063,Mayfield Police Department,local_police,KY,1
17068,Mayflower Police Department,local_police,AR,1
2531,McAlester Police Department,local_police,OK,1
17101,McAllen Police Department,local_police,TX,2
1705,McClain County Sheriff's Office,sheriff,OK,2
17120,Mccomb Police Department,local_police,MS,2
17129,Mccormick County Sheriff's Office,sheriff,SC,1
2853,McCracken County Sheriff's Office,sheriff,KY,2
1366,McCurtain County Sheriff's Office,sheriff,OK,4
3048,McDowell County Sheriff's Office,sheriff,NC,2
17148,McDowell County Sheriff's Office,sheriff,WV,1
1230,McHenry County Sheriff's Office,sheriff,IL,2
3594,McIntosh County Sheriff's Department,sheriff,OK,1
810,McKinney Police Department,local_police,TX,5
2973,McLennan County Sheriff's Office,sheriff,TX,2
978,McLeod County Sheriff's Office,sheriff,MN,1
2858,McMinn County Sheriff's Office,sheriff,TN,1
3552,McMinnville Police Department,local_police,OR,1
1986,McMinnville Police Department,local_police,TN,1
17206,Mcnairy County Sheriff's Office,sheriff,TN,1
1223,McPherson County Sheriff,sheriff,KS,2
3066,Meade County Sheriff's Office,sheriff,KS,1
2805,Mebane Police Department,local_police,NC,1
2718,Mechanic Falls Police Department,local_police,ME,1
2765,Mecklenburg County Sheriff's Department,sheriff,VA,2
2964,Medford Police Department,local_police,OK,1
59,Medford Police Department,local_police,OR,4
1569,Medicine Lodge Police Department,local_police,KS,1
2623,Medina County Sheriff's Office,sheriff,OH,2
17291,Melbourne International Airport Police,local_other,FL,1
556,Melbourne Police Department,local_police,FL,4
31,Memphis Police Department,local_police,TN,21
1104,Mena Police Department,local_police,AR,2
17327,Menasha Police Department,local_police,WI,1
1426,Mendocino County Sheriff's Department,sheriff,CA,2
17338,Mendota Police Department,local_police,CA,1
17340,Menifee Police Department,local_police,CA,1
17355,Menomonie Police Department,local_police,WI,1
17362,Mequon Police Department,local_police,WI,1
1003,Merced County Sheriff's Department,sheriff,CA,7
3274,Merced Police Department,local_police,CA,2
1448,Mercer County Sheriff's Department,sheriff,WV,2
17378,Mercer County Sheriff's Office,sheriff,OH,1
2934,Meredith Police Department,local_police,NH,1
1630,Meridian Police Department,local_police,ID,3
1935,Meridian Police Department,local_police,MS,4
2066,Merrillville Police Department,local_police,IN,1
768,Merrimack Police Department,local_police,NH,1
2361,Mesa County Sheriff's Department,sheriff,AZ,2
2439,Mesa County Sheriff's Office,sheriff,CO,3
319,Mesa Police Department,local_police,AZ,38
17418,Mescalero Agency,local_police,NM,1
892,Mesquite Police Department,local_police,TX,8
3366,Metropolitan Nashville Police Department,local_police,TN,10
882,Metropolitan Police Department,local_police,DC,22
202,Metro Transit Police Department,local_other,DC,2
2469,Mexico Beach Police Department,local_police,FL,1
630,Miami Beach Police Department,local_police,FL,6
219,Miami-Dade Police Department,local_police,FL,48
346,Miami Gardens Police Department,local_police,FL,3
957,Miami Police Department,local_police,FL,10
17467,Miami Police Department,local_police,OK,1
3214,Miami Shores Police Department,local_police,FL,1
1994,Miami Township Police Department (Clermont Co.),local_police,OH,1
3592,Miami Township Police Department (Montgomery Co.),local_police,OH,2
1392,Michigan Department of Corrections.,state_other,MI,1
479,Michigan State Police,state_police,MI,33
3233,Middlesboro Police Department,local_police,KY,2
3367,Middlesex County Sheriff's Office,sheriff,NJ,1
17550,Middleton Police Department,local_police,WI,1
1371,Middletown Police Department,local_police,NY,1
17557,Middletown Police Department,local_police,OH,2
3121,Middletown Township Police Department,local_police,NJ,1
2411,Midland County Sheriff's Office,sheriff,TX,4
562,Midland Police Department,local_police,TX,6
2333,Midlothian Police Department,local_police,IL,1
1685,Midlothian Police Department,local_police,TX,2
884,Midwest City Police Department,local_police,OK,2
3602,Milam County Sheriff's Department,sheriff,TX,2
972,Milan Police Department,local_police,TN,1
2676,Milford Police Department,local_police,DE,2
2778,Milford Police Department,local_police,MA,1
370,Millbrook Police Department,local_police,AL,2
1613,Mille Lacs County Sheriff's Office,sheriff,MN,1
1323,Mills Police Department,local_police,WY,1
2045,Millville Police Department,local_police,NJ,2
2847,Milpitas Police Department,local_police,CA,2
17711,Milton Police Department,local_police,GA,2
1773,Milwaukee County Sheriff's Department,sheriff,WI,3
253,Milwaukee Police Department,local_police,WI,20
17735,Mineola Police Department,local_police,TX,1
704,Mineral County Sheriff's Office,sheriff,MT,3
3315,Mingo County Sheriff's Office,sheriff,WV,1
109,Minneapolis Police Department,local_police,MN,13
3246,Minnehaha County Sheriff's Office,sheriff,SD,3
1205,Minnesota Department of Natural Resources,state_other,MN,1
3442,Minnesota State Patrol,state_police,MN,2
17786,Minot Police Department,local_police,ND,1
2645,Miramar Police Department,local_police,FL,2
3355,Mishawaka Police Department,local_police,IN,2
17797,Mission Police Department,local_police,KS,1
1123,Mission Police Department,local_police,TX,5
1120,Mississippi Bureau of Narcotics,state_other,MS,1
3587,Mississippi Capitol Police,state_police,MS,1
2258,Mississippi County Sheriff's Department,sheriff,AR,1
854,Mississippi Highway Patrol,state_police,MS,5
3208,Missoula County Sheriff's Office,sheriff,MT,3
2337,Missoula Police Department,local_police,MT,6
2291,Missouri City Police Department,local_police,TX,3
1264,Missouri Highway Patrol,state_police,MO,10
1066,Missouri State Highway Patrol,state_police,MO,8
223,Missouri University Police Department,local_other,MO,1
17971,Mitchell Police,local_police,IN,1
764,Mitchell Police Department,local_police,SD,1
2683,Mobile County Sheriff's Department,sheriff,AL,6
1307,Mobile Police Department,local_police,AL,8
2742,Mocksville Police Department,local_police,NC,1
867,Modesto Police Department,local_police,CA,9
340,Moffat County Sheriff's Office,sheriff,CO,3
1504,Mohave County Sheriff's Deputy,sheriff,AZ,6
1878,Monett Police Department,local_police,MO,1
3266,Monmouth County Sheriff's Office,sheriff,NJ,1
554,Monmouth County SWAT Team,local_other,NJ,1
3521,Monongahela Police Department,local_police,PA,1
564,Monongalia County Sheriff's Office,sheriff,WV,5
2325,Monroe County Sheriff's Department,sheriff,GA,2
1801,Monroe County Sheriff's Department,sheriff,IL,1
886,Monroe County Sheriff's Department,sheriff,MS,2
2620,Monroe County Sheriff's Department,sheriff,WI,1
3536,Monroe County Sheriff's Office,sheriff,FL,2
2265,Monroe County Sheriff's Office,sheriff,IN,1
18044,Monroe County Sheriff's Office,sheriff,MI,1
18046,Monroe County Sheriff's Office,sheriff,NY,1
3398,Monroe County Sheriff's Office,sheriff,TN,2
18050,Monroe County Sheriff's Office Department,sheriff,AL,1
3358,Monroe Police Department,local_police,OH,1
828,Monroe Police Department,local_police,WI,1
18069,Monroeville Police Department,local_police,AL,1
1418,Montague County Sheriff's Office,sheriff,TX,1
1742,Montana Highway Patrol,state_police,MT,4
3586,Montana Violent Offenders Task Force,state_police,MT,1
1602,Monteagle Police Department,local_police,TN,2
1778,Montebello Police Department,local_police,CA,2
18108,Monterey County Sheriff's Office,sheriff,CA,2
3330,Monterey Park Police Department,local_police,CA,2
841,Monterey Police Department,local_police,CA,1
2698,Montesano Police Department,local_police,WA,1
18105,Monte Vista Police Department,local_police,CO,1
1868,Montezuma County Sheriff's Department,sheriff,CO,2
2069,Montezuma County Sheriff's Department,sheriff,UT,1
2628,Montgomery County Constable's Office,local_police,TX,1
1700,Montgomery County Police Department,local_police,MD,13
1148,Montgomery County Sheriff's Office,sheriff,AR,1
18131,Montgomery County Sheriff's Office,sheriff,GA,1
3020,Montgomery County Sheriff's Office,sheriff,MD,1
670,Montgomery County Sheriff's Office,sheriff,OH,5
575,Montgomery County Sheriff's Office,sheriff,TX,11
2281,Montgomery County Sheriff's Office,sheriff,VA,4
1131,Montgomery Police Department,local_police,AL,5
2393,Montgomery Police Department,local_police,WV,1
18165,Monticello Police Department,local_police,KY,1
2023,Montpelier Police Department,local_police,VT,2
1527,Montrose County Sheriff's Office,sheriff,CO,1
1636,Montville Police Department,local_police,CT,1
2257,Moore County Sheriff's Department,sheriff,NC,2
18210,Moore Police Department,local_police,OK,1
2875,Mooresville Police Department,local_police,NC,2
2100,Moorhead Police Department,local_police,ND,1
1916,Moraine Police Department,local_police,OH,3
18235,Morehouse Parish Sheriff's Office,sheriff,LA,1
650,Moreno Valley Police Department,local_police,CA,1
18243,Morgan County Sheriff's Office,sheriff,AL,1
18249,Morgan County Sheriff's Office,sheriff,MO,1
28847,Morongo Tribal Police Department,local_other,CA,1
3155,Morrill County Sheriff's Office,sheriff,NE,1
18282,Morris County Sheriff's Office,sheriff,NJ,1
3545,Morris Plains Police Department,local_police,NJ,1
18285,Morris Police Department,local_police,IL,1
625,Morristown Police Department,local_police,TN,3
18315,Morton County Sheriff's Office,sheriff,ND,1
2743,Moses Lake Police Department,local_police,WA,1
2544,Moss Point Police Department,local_police,MS,2
3280,Mounds View Police Department,local_police,MN,1
1750,Mountain Home Police Department,local_police,ID,1
1046,Mountain Pine Police Department,local_police,AR,1
970,Mountain View Police Department,local_police,CO,1
2586,Mountain View Police Department,local_police,MO,1
2868,Mount Airy Police Department,local_police,NC,2
18367,Mount Carmel Police Department,local_police,IL,1
2419,Mount Holly Police Department,local_police,NC,1
18386,Mount Horeb Police Department,local_police,WI,1
3617,Mount Juliet Police Department,local_police,TN,1
3322,Mount Pleasant Police Department,local_police,TX,1
18414,Mount Pleasant Police Department,local_police,WI,2
18416,Mount Pleasant Township Police Department,local_police,PA,1
3437,Mount Shasta Police Department,local_police,CA,2
1608,Mower County Sheriff's Department,sheriff,MN,1
1648,Mt. Pleasant Police Department,local_police,TN,1
3072,Muhlenberg Township Police Department,local_police,PA,1
1995,Mulberry Police Department,local_police,AR,1
3297,Multnomah County Sheriff's Office,sheriff,OR,1
692,Muncie Police Department,local_police,IN,7
18530,Murfreesboro Police Department,local_police,TN,1
2616,Murray Police Department,local_police,KY,1
3168,Murray Police Department,local_police,UT,1
3151,Murrieta Police Department,local_police,CA,1
831,Muscle Shoals Police Department,local_police,AL,2
18546,Muscogee County Sheriff's Office,sheriff,GA,1
18547,Muscogee (Creek) Nation Lighthorse Tribal Police,local_police,OK,2
18551,Muskegon County Sheriff's Office,sheriff,MI,1
18553,Muskegon Police Department,local_police,MI,1
879,Muskingum County Sheriff's Office,sheriff,OH,1
18555,Muskogee County Sheriff's Office,sheriff,OK,1
125,Muskogee Police Department,local_police,OK,5
2835,Mustang Police Department,local_police,OK,2
1198,Myrtle Beach Police Department,local_police,SC,4
1258,Nacogdoches County Sheriff's Department,sheriff,TX,2
2129,Nampa Police Department,local_police,ID,6
2791,Napa County Sheriff's Office,sheriff,CA,2
282,Napa Police Department,local_police,CA,5
3483,Naperville Police Department,local_police,IL,1
2394,Nash County Sheriff's Department,sheriff,NC,1
18609,Nashua Police Department,local_police,NH,2
450,Nashville Police Department,local_police,TN,14
2101,Nassau County Police Department,local_police,NY,6
1761,Nassau County Sheriff's Office,sheriff,FL,8
3318,National City Police Department,local_police,CA,1
1843,National Park Service,federal,US,3
433,National Security Agency Police Department,federal,MD,1
1325,Natrona County Sheriff's Department,sheriff,WY,2
570,Navajo Nation Police Department,other,AZ,8
1653,Navajo Nation Police Department,other,NM,3
342,N.C. Alcohol Law Enforcement,state_other,NC,1
2738,Nebraska State Patrol,state_police,NE,6
2935,Nederland Police Department,local_police,TX,1
2508,Neenah Police Department,local_police,WI,3
1765,Nelson County Sheriff's Office,sheriff,KY,1
1815,Neosho Police Department,local_police,MO,1
1947,Neshoba County Sheriff's Department,sheriff,MS,1
18758,Ness County Sheriff's Office,sheriff,KS,1
994,Nevada County Sheriff's Department,sheriff,CA,4
1420,Nevada Highway Patrol,state_police,NV,10
18788,Nevada State Park,state_other,NV,1
2451,New Albany Police Department,local_police,IN,1
1064,Newark Police Department,local_police,CA,3
1473,Newark Police Department,local_police,NJ,11
3324,New Berlin Police Department,local_police,WI,1
3198,Newberry County Sheriff's Office,sheriff,SC,2
3472,New Boston Police Department,local_police,NH,1
2486,New Boston Police Department,local_police,TX,1
1987,New Britain Police Department,local_police,CT,2
2789,Newburgh Police Department,local_police,NY,1
2729,Newbury Police Department,local_police,MA,1
18845,New Carrolton Police Department,local_police,MD,1
1706,New Castle County Police Department,local_police,DE,3
1894,New Castle Police Department,local_police,IN,3
790,New Castle Police Department,local_police,SD,1
1998,New Hampshire State Police,state_police,NH,9
2204,New Hanover County Sheriff's Office,sheriff,NC,3
18923,New Haven Police,local_police,IN,1
18924,New Haven Police Department,local_police,CT,1
1953,New Hope Police Department,local_police,MN,2
576,New Jersey State Police,state_police,NJ,7
2754,New Kensington Police Department,local_police,PA,1
1416,New London Police Department,local_police,WI,1
1659,Newman Police Department,local_police,CA,1
81,New Mexico State Police,state_police,NM,27
1858,New Milford Police Department,local_police,CT,1
3341,Newnan Police Department,local_police,GA,2
145,New Orleans Police Department,local_police,LA,9
1109,New Paltz Police Department,local_police,NY,1
1718,Newport Beach Police Department,local_police,CA,1
626,Newport News Police Department,local_police,VA,9
2949,New Port Richey Police Department,local_police,FL,1
19077,New Richmond Police Department,local_police,WI,1
2833,New Rochelle Police Department,local_police,NY,2
3555,New Straitsville Police Department,local_police,OH,1
643,Newton County Sheriff's Office,sheriff,GA,3
19368,Newton County Sheriff's Office,sheriff,IN,1
2699,Newton County Sheriff's Office,sheriff,MO,1
1668,Newton Police Department,local_police,KS,2
3000,Newton Police Department,local_police,MA,1
19379,Newton Police Department,local_police,NC,1
3176,Newton Police Department,local_police,NJ,1
19391,Newtown Township Police Department,local_police,PA,1
2140,New Wilmington Borough Police Department,local_police,PA,2
19212,New York Metropolitan Transportation Authority Police Department,local_other,NY,1
298,New York Police Department,local_police,NY,86
1234,New York State Police,state_police,NY,21
19401,Niagara Falls Police Department,local_police,NY,1
19403,Niangua Police Department,local_police,MO,1
2592,Nicholas County Sheriff's Department,sheriff,WV,4
2561,Nicholasville Police Department,local_police,KY,2
19410,Nicholls Police Department,local_police,GA,1
2368,Niles Police Department,local_police,OH,1
688,Nitro Police Department,local_police,WV,2
3560,Nixa Police Department,local_police,MO,3
2356,Noble County Sheriff's Department,sheriff,OK,1
328,Nocona Police Department,local_police,TX,1
3108,Nogales Police Department,local_police,AZ,3
2238,Nokomis Police Department,local_police,IL,1
1027,Norfolk Police Department,local_police,VA,11
3213,Normal Police Department,local_police,IL,1
3412,Norman Police Department,local_police,OK,1
1428,Northampton County Sheriff's Office,sheriff,NC,1
19732,Northampton Township Police Department,local_police,PA,1
2710,North Aurora Police Department,local_police,IL,2
2328,North Bend Police Department,local_police,OR,1
3134,North Bergen Township Police Department,local_police,NJ,1
19512,North Branch Police Department,local_police,MN,1
19551,North Carolina Department of Public Safety,local_other,NC,1
3026,North Carolina State Bureau of Investigation,state_police,NC,2
1199,North Carolina State Highway Patrol,state_police,NC,12
19591,North Carolina State Police,state_police,NC,1
76,North Charleston Police Department,local_police,SC,8
3290,North County Police Cooperative,local_police,MO,1
3249,North Dakota Highway Patrol,state_police,ND,2
1270,Northern Arizona University Police Department,local_other,AZ,1
28843,Northern Michigan Mutual Aid Task Force Emergency Response Team,local_other,MI,1
2006,Northern York County Regional Police,local_police,PA,2
19640,North Fond Du Lac Police Department,local_police,WI,1
507,Northglenn Police Department,local_police,CO,5
493,North Las Vegas Police Department,local_police,NV,16
1696,North Little Rock Police Department,local_police,AR,6
2092,North Manchester Police Department,local_police,IN,1
19677,North Miami Beach Police Department,local_police,FL,1
2884,North Miami Police Department,local_police,FL,1
3362,North Middleton Township Police Department,local_police,PA,1
19686,North Ogden Police Department,local_police,UT,1
19687,North Olmsted Police Department,local_police,OH,1
19771,Northport Police Department,local_police,AL,1
559,North Port Police Department,local_police,FL,2
19702,North Ridgeville Police Department,local_police,OH,1
1589,North Riverside Police Department,local_police,IL,1
1502,North Royalton Police Department,local_police,OH,1
1091,North Slope Borough Police Department,local_police,AK,2
28855,North Texas Sheriff’s Criminal Interdiction Unit,,TX,1
19718,North Vernon Police,local_police,IN,1
19794,Northwest Lancaster County Regional Police Department,local_police,PA,1
19805,Northwood Police Department,local_police,NH,1
979,Northwood Police Department,local_police,OH,1
1923,Norwich Police Department,local_police,CT,1
1751,Nye County Sheriff's Office,sheriff,NV,7
3216,Oak Creek Police Department,local_police,WI,1
3405,Oak Forest Police Department,local_police,IL,1
19894,Oak Hill Police Department,local_police,WV,1
728,Oakland County Sheriff's Office,sheriff,MI,6
558,Oakland Police Department,local_police,CA,10
2993,Oakland Police Department,local_police,TN,1
3549,Oakley Police Department,local_police,CA,1
1993,Oak Park Police Department,local_police,MI,1
2601,Oakridge Police Department,local_police,OR,1
2310,Oak Ridge Police Department,local_police,TN,2
1610,Ocala Police Department,local_police,FL,2
1078,Ocean County Regional SWAT Team,local_other,NJ,1
2336,Ocean County Sheriff's Office,sheriff,NJ,1
1890,Oceanside Police Department,local_police,CA,1
2905,Oconee County Sheriff's Office,sheriff,GA,1
2810,Oconto County Sheriff's Office,sheriff,WI,2
20004,Odenville Police Department,local_police,AL,1
1162,Odessa Police Department,local_police,TX,6
2382,O'Fallon Police Department,local_police,MO,4
1115,Ogden Police Department,local_police,UT,14
1713,Oglala Tribe Department of Public Safety,other,SD,1
20090,Ohio County Sheriff's Office,sheriff,KY,1
3421,Ohio Investigative Unit,state_other,OH,1
942,Ohio State Highway Patrol,state_police,OH,13
1543,Ohio State University Police Department,local_other,OH,1
807,Okaloosa County Sheriff's Department,sheriff,FL,7
2750,Okanogan County Sheriff's Office,sheriff,WA,1
1514,Okfuskee County Sheriff's Deputy,sheriff,OK,1
23,Oklahoma City Police Department,local_police,OK,45
995,Oklahoma Department of Wildlife Conservation,state_other,OK,1
101,Oklahoma Highway Patrol,state_police,OK,25
